C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207386.pgm,207386.pgm,Yellow,True,611,615,360,367
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207386.pgm,207386.pgm,Yellow,False,634,638,350,359
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207386.pgm,207386.pgm,Yellow,False,650,655,358,369
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207390.pgm,207390.pgm,RedLeft,True,612,615,363,368
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207390.pgm,207390.pgm,Red,False,632,636,354,363
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207390.pgm,207390.pgm,Red,False,649,653,362,373
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207458.pgm,207458.pgm,RedLeft,False,609,613,362,373
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207458.pgm,207458.pgm,Red,False,633,638,351,362
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207458.pgm,207458.pgm,Red,False,653,656,363,372
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207464.pgm,207464.pgm,Red,False,633,640,352,364
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207464.pgm,207464.pgm,RedLeft,True,610,615,364,373
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207464.pgm,207464.pgm,Red,False,652,659,362,374
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207468.pgm,207468.pgm,RedLeft,False,612,616,360,369
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207468.pgm,207468.pgm,Red,False,633,639,348,358
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207468.pgm,207468.pgm,Red,False,655,660,360,369
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207484.pgm,207484.pgm,RedLeft,True,612,618,360,369
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207484.pgm,207484.pgm,Red,False,637,642,348,357
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207484.pgm,207484.pgm,Red,False,657,663,359,371
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207512.pgm,207512.pgm,RedLeft,True,616,623,354,365
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207512.pgm,207512.pgm,Red,False,642,649,341,354
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207512.pgm,207512.pgm,Red,False,663,668,352,364
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207542.pgm,207542.pgm,RedLeft,True,624,629,364,374
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207542.pgm,207542.pgm,Red,False,649,657,351,362
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207542.pgm,207542.pgm,Red,False,675,679,364,374
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207544.pgm,207544.pgm,RedLeft,False,625,630,366,375
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207544.pgm,207544.pgm,Red,False,652,657,353,363
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207544.pgm,207544.pgm,Red,False,675,679,365,375
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207566.pgm,207566.pgm,RedLeft,False,630,633,359,368
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207566.pgm,207566.pgm,Red,False,659,662,348,356
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207566.pgm,207566.pgm,Red,False,683,686,358,367
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207642.pgm,207642.pgm,RedLeft,False,632,635,364,371
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207642.pgm,207642.pgm,Red,False,666,668,349,356
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207642.pgm,207642.pgm,Red,False,694,697,362,370
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207840.pgm,207840.pgm,RedLeft,False,644,649,345,359
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207840.pgm,207840.pgm,RedLeft,False,601,607,360,373
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207840.pgm,207840.pgm,Red,False,704,709,316,330
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207840.pgm,207840.pgm,Red,False,752,760,343,358
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207840.pgm,207840.pgm,Red,False,760,767,338,352
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207858.pgm,207858.pgm,RedLeft,False,630,637,364,380
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207858.pgm,207858.pgm,RedLeft,False,676,682,350,363
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207858.pgm,207858.pgm,Red,False,742,748,318,334
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207858.pgm,207858.pgm,Red,False,796,803,348,364
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207858.pgm,207858.pgm,Red,False,804,811,342,359
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207864.pgm,207864.pgm,RedLeft,False,640,646,360,377
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207864.pgm,207864.pgm,RedLeft,False,687,693,346,359
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207864.pgm,207864.pgm,Red,False,754,761,314,330
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207864.pgm,207864.pgm,Red,False,810,817,345,362
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207864.pgm,207864.pgm,Red,False,819,826,339,355
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207882.pgm,207882.pgm,RedLeft,False,654,661,350,369
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207882.pgm,207882.pgm,RedLeft,False,703,710,336,350
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207882.pgm,207882.pgm,Red,False,776,783,299,318
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207882.pgm,207882.pgm,Red,False,836,844,333,350
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207882.pgm,207882.pgm,Red,False,849,856,326,344
C:/Users/Dan/Documents/traffic_light_data/dataset_train_riib/riib/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/207896.pgm,207896.pgm,Red,False,850,856,331,346
